timestamp,nav,cash,gross_exposure,net_exposure,leverage,daily_pnl,drawdown
1554163200000000000,1.00695e+06,835520,171426,171426,0.170243,-245.677,0.000243923
1554249600000000000,1.00697e+06,835520,171454,171454,0.170267,28.5084,0.000215618
1554336000000000000,1.00823e+06,835520,172713,172713,0.171302,1258.24,0
1554422400000000000,1.01e+06,835520,174484,174484,0.172755,1771.07,0
1554508800000000000,1.00748e+06,835520,171955,171955,0.170679,-2528.33,0.00250329
1554595200000000000,1.00457e+06,835520,169055,169055,0.168285,-2900.37,0.00537493
1554681600000000000,1.00183e+06,835520,166310,166310,0.166006,-2745.25,0.00809299
1554768000000000000,1.00164e+06,835520,166118,166118,0.165846,-191.802,0.00828289
1554854400000000000,1.00241e+06,880869,121540,121540,0.121248,771.302,0.00751923
1554940800000000000,1.00049e+06,880869,119621,119621,0.119563,-1919.14,0.00941936
1555027200000000000,1.00049e+06,880869,119621,119621,0.119563,0,0.00941936
1555113600000000000,1.00225e+06,880869,121379,121379,0.121107,1757.73,0.00767904
1555200000000000000,1.00269e+06,831853,170839,170839,0.17038,443.959,0.00723948
1555286400000000000,1.00599e+06,831853,174135,174135,0.173098,3296,0.00397612
1555372800000000000,1.00595e+06,761774,244176,244176,0.242732,-36.9666,0.00401272
1555459200000000000,1.00335e+06,761774,241576,241576,0.240769,-2600.45,0.00658741
1555545600000000000,1.00007e+06,761774,238295,238295,0.238279,-3280.46,0.00983538
1555632000000000000,998778,761774,237004,237004,0.237294,-1291.19,0.0111138
1555718400000000000,1.00211e+06,761774,240337,240337,0.23983,3332.75,0.00781405
1555804800000000000,999202,722220,276983,276983,0.277204,-2908.91,0.0106941
1555891200000000000,1.00282e+06,722220,280599,280599,0.27981,3615.94,0.00711402
1555977600000000000,1.0026e+06,722220,280384,280384,0.279656,-214.196,0.0073261
1556064000000000000,1.00278e+06,722220,280560,280560,0.279782,175.475,0.00715236
1556150400000000000,1.00319e+06,722220,280970,280970,0.280076,409.717,0.0067467
1556236800000000000,1.00622e+06,722220,284002,284002,0.282246,3032.35,0.00374438
1556323200000000000,1.00635e+06,722220,284129,284129,0.282336,126.629,0.00361901
1556409600000000000,1.00494e+06,722220,282723,282723,0.281332,-1405.74,0.00501082
1556496000000000000,1.00497e+06,722220,282747,282747,0.28135,24.1667,0.0049869
1556582400000000000,1.00793e+06,722220,285710,285710,0.283462,2962.67,0.00205357
1556668800000000000,1.00623e+06,722220,284008,284008,0.282251,-1701.32,0.00373804
1556755200000000000,1.00737e+06,722220,285151,285151,0.283065,1142.9,0.00260646
1556841600000000000,1.00749e+06,722220,285275,285275,0.283153,124.01,0.00248368
1556928000000000000,1.005e+06,756780,248218,248218,0.246984,-2496.49,0.00495544
1557014400000000000,1.00199e+06,756780,245209,245209,0.244722,-3009.49,0.00793512
1557100800000000000,1.00016e+06,756780,243380,243380,0.243341,-1828.41,0.00974543
1557187200000000000,995310,756780,238530,238530,0.239654,-4850.29,0.0145477
1557273600000000000,997375,756780,240595,240595,0.241228,2065.14,0.012503
1557360000000000000,989842,756780,233061,233061,0.235453,-7533.84,0.0199622
1557446400000000000,988616,756780,231835,231835,0.234505,-1225.82,0.0211759
1557532800000000000,989306,756780,232526,232526,0.23504,690.721,0.020492
1557619200000000000,984650,826887,157764,157764,0.160223,-4656.25,0.0251022
1557705600000000000,985678,682240,303438,303438,0.307847,1027.84,0.0240845
1557792000000000000,981693,795755,185938,185938,0.189406,-3984.79,0.0280298
1557878400000000000,981392,836675,144718,144718,0.147461,-300.77,0.0283276
1557964800000000000,981856,981856,0,0,0,463.231,0.027869
1558051200000000000,981257,809560,171698,171698,0.174977,-598.247,0.0284613
1558137600000000000,980917,809560,171357,171357,0.174691,-340.305,0.0287982
1558224000000000000,979112,809560,169553,169553,0.17317,-1804.76,0.0305851
1558310400000000000,980021,809560,170461,170461,0.173936,908.179,0.0296859
1558396800000000000,980723,809560,171164,171164,0.174528,702.864,0.02899
1558483200000000000,981139,809560,171580,171580,0.174878,416.086,0.0285781
1558569600000000000,979679,809560,170119,170119,0.173648,-1460.85,0.0300244
1558656000000000000,979776,809560,170216,170216,0.17373,97.2404,0.0299282
1558742400000000000,980883,809560,171323,171323,0.174662,1106.75,0.0288324
1558828800000000000,980450,809560,170891,170891,0.174298,-432.263,0.0292603
1558915200000000000,980450,809560,170891,170891,0.174298,0,0.0292603
1559001600000000000,982289,809560,172729,172729,0.175843,1838.19,0.0274404
1559088000000000000,981237,809560,171678,171678,0.17496,-1051.16,0.0284811
1559174400000000000,980075,809560,170516,170516,0.173982,-1162.06,0.0296317
1559260800000000000,980574,654928,325646,325646,0.332097,498.393,0.0291382
1559347200000000000,980930,654928,326001,326001,0.332339,355.791,0.0287859
1559433600000000000,982651,654928,327722,327722,0.333509,1721,0.027082
1559520000000000000,989687,654928,334758,334758,0.338247,7036.06,0.0201156
1559606400000000000,989882,654928,334954,334954,0.338378,195.527,0.019922
1559692800000000000,995200,654928,340272,340272,0.341913,5318.13,0.0146566
1559779200000000000,996740,654928,341812,341812,0.34293,1540.1,0.0131317
1559865600000000000,996491,654928,341562,341562,0.342765,-249.655,0.0133789
1559952000000000000,995068,654928,340140,340140,0.341826,-1422.4,0.0147872
1560038400000000000,993048,654928,338120,338120,0.340487,-2020.11,0.0167873
1560124800000000000,995184,654928,340256,340256,0.341903,2136.09,0.0146724
1560211200000000000,994807,654928,339879,339879,0.341653,-377.479,0.0150461
1560297600000000000,993703,654928,338775,338775,0.340922,-1103.82,0.016139
1560384000000000000,993880,654928,338952,338952,0.341039,177.053,0.0159637
1560470400000000000,994407,576906,417501,417501,0.419849,527.13,0.0154418
1560556800000000000,994937,576906,418031,418031,0.420158,529.647,0.0149174
1560643200000000000,994232,576906,417326,417326,0.419747,-705.017,0.0156154
1560729600000000000,993693,576906,416787,416787,0.419433,-538.44,0.0161485
1560816000000000000,990367,576906,413461,413461,0.417483,-3326.07,0.0194417
1560902400000000000,993326,576906,416420,416420,0.419218,2959.02,0.016512
1560988800000000000,994647,576906,417741,417741,0.419989,1321.06,0.015204
1561075200000000000,996464,576906,419558,419558,0.421047,1816.66,0.0134053
1561161600000000000,995863,576906,418957,418957,0.420697,-600.983,0.0140003
1561248000000000000,994741,576906,417835,417835,0.420044,-1121.54,0.0151108
1561334400000000000,996861,576906,419955,419955,0.421277,2119.46,0.0130123
1561420800000000000,1.00016e+06,576906,423259,423259,0.423189,3303.79,0.00974124
1561507200000000000,1.00499e+06,576906,428088,428088,0.425961,4829.24,0.00495983
1561593600000000000,1.00553e+06,751551,253975,253975,0.252579,531.551,0.00443354
1561680000000000000,1.00121e+06,751551,249663,249663,0.24936,-4312.13,0.00870297
1561766400000000000,1.00636e+06,751551,254811,254811,0.2532,5148.05,0.0036059
1561852800000000000,1.00291e+06,751551,251363,251363,0.250633,-3447.4,0.00701915
1561939200000000000,1.00143e+06,751551,249882,249882,0.249525,-1481.13,0.00848561
1562025600000000000,1.00215e+06,751551,250596,250596,0.250059,713.552,0.00777912
1562112000000000000,1.00348e+06,635527,367957,367957,0.366679,1336.73,0.00645564
1562198400000000000,1.00767e+06,635527,372147,372147,0.369313,4190.67,0.00230647
1562284800000000000,1.00836e+06,635527,372829,372829,0.36974,682.145,0.00163108
1562371200000000000,1.00769e+06,635527,372167,372167,0.369326,-662.06,0.00228658
1562457600000000000,1.00807e+06,635527,372540,372540,0.369559,372.171,0.0019181
1562544000000000000,1.00461e+06,635527,369079,369079,0.367387,-3460.71,0.00534454
1562630400000000000,1.00324e+06,635527,367710,367710,0.366523,-1369.32,0.00670029
1562716800000000000,1.00561e+06,635527,370080,370080,0.368017,2370.72,0.00435306
1562803200000000000,1.00889e+06,522176,486710,486710,0.482423,3279.24,0.0011063
1562889600000000000,1.00767e+06,637214,370460,370460,0.367638,-1212.22,0.00230651
1562976000000000000,1.0053e+06,637214,368087,368087,0.366146,-2372.71,0.00465572
1563062400000000000,1.00657e+06,637214,369351,369351,0.366942,1264.52,0.00340372
1563148800000000000,1.00763e+06,637214,370416,370416,0.367611,1065.14,0.00234913
1563235200000000000,997730,637214,360516,360516,0.361336,-9900.96,0.012152
1563321600000000000,993199,637214,355985,355985,0.358422,-4530.78,0.0166379
1563408000000000000,994148,637214,356933,356933,0.359035,948.746,0.0156986
1563494400000000000,993326,479362,513964,513964,0.517418,-822.052,0.0165125
1563580800000000000,992705,479362,513343,513343,0.517116,-621.019,0.0171274
1563667200000000000,989394,479362,510032,510032,0.5155,-3310.83,0.0204054
1563753600000000000,993605,748029,245576,245576,0.247157,4211.55,0.0162356
1563840000000000000,993397,908084,85312.8,85312.8,0.0858798,-208.243,0.0164417
1563926400000000000,993299,908084,85214.9,85214.9,0.0857897,-97.8949,0.0165387
1564012800000000000,994066,908084,85981.2,85981.2,0.0864945,766.308,0.01578
1564099200000000000,993591,908084,85506.8,85506.8,0.0860583,-474.439,0.0162497
1564185600000000000,991020,908084,82935.5,82935.5,0.083687,-2571.25,0.0187955
1564272000000000000,991081,908084,82996.3,82996.3,0.0837432,60.7889,0.0187353
1564358400000000000,991393,908084,83308.2,83308.2,0.0840315,311.899,0.0184265
1564444800000000000,991782,908084,83697.7,83697.7,0.0843913,389.555,0.0180408
1564531200000000000,990736,908084,82652,82652,0.0834249,-1045.7,0.0190761
1564617600000000000,989524,908084,81439.3,81439.3,0.0823015,-1212.74,0.0202769
1564704000000000000,989704,908084,81619.5,81619.5,0.0824686,180.158,0.0200985
1564790400000000000,989690,908084,81605.3,81605.3,0.0824554,-14.2086,0.0201126
1564876800000000000,989686,989686,0,0,0,-3.40273,0.0201159
1564963200000000000,989686,989686,0,0,0,0,0.0201159
1565049600000000000,989686,989686,0,0,0,0,0.0201159
1565136000000000000,989686,989686,0,0,0,0,0.0201159
1565222400000000000,989686,989686,0,0,0,0,0.0201159
1565308800000000000,989686,989686,0,0,0,0,0.0201159
1565395200000000000,989686,989686,0,0,0,0,0.0201159
1565481600000000000,989686,989686,0,0,0,0,0.0201159
1565568000000000000,989686,989686,0,0,0,0,0.0201159
1565654400000000000,989686,989686,0,0,0,0,0.0201159
1565740800000000000,989686,989686,0,0,0,0,0.0201159
1565827200000000000,989686,989686,0,0,0,0,0.0201159
1565913600000000000,989686,989686,0,0,0,0,0.0201159
1566000000000000000,989686,989686,0,0,0,0,0.0201159
1566086400000000000,989686,989686,0,0,0,0,0.0201159
1566172800000000000,989686,989686,0,0,0,0,0.0201159
1566259200000000000,989686,989686,0,0,0,0,0.0201159
1566345600000000000,989686,989686,0,0,0,0,0.0201159
1566432000000000000,989686,989686,0,0,0,0,0.0201159
1566518400000000000,989686,989686,0,0,0,0,0.0201159
1566604800000000000,989534,913236,76298.5,76298.5,0.0771054,-151.786,0.0202662
1566691200000000000,990385,913236,77148.6,77148.6,0.0778976,850.101,0.0194245
1566777600000000000,991429,913236,78192.5,78192.5,0.0788685,1043.93,0.0183909
1566864000000000000,991429,913236,78192.5,78192.5,0.0788685,0,0.0183909
1566950400000000000,990724,913236,77488.3,77488.3,0.0782138,-704.242,0.0190882
1567036800000000000,989040,913236,75804.2,75804.2,0.0766442,-1684.11,0.0207556
1567123200000000000,990071,913236,76834.5,76834.5,0.0776051,1030.34,0.0197355
1567209600000000000,990844,913236,77608.4,77608.4,0.0783255,773.843,0.0189693
1567296000000000000,991784,913236,78548.3,78548.3,0.079199,939.991,0.0180386
1567382400000000000,990807,913236,77571.4,77571.4,0.0782911,-976.92,0.0190059
1567468800000000000,991843,913236,78607.4,78607.4,0.0792539,1035.98,0.0179802
1567555200000000000,992114,913236,78878.3,78878.3,0.0795053,270.903,0.0177119
1567641600000000000,992219,913236,78983.4,78983.4,0.0796027,105.07,0.0176079
1567728000000000000,990615,913236,77379.4,77379.4,0.0781124,-1604.02,0.019196
1567814400000000000,990615,913236,77379.4,77379.4,0.0781124,0,0.019196
1567900800000000000,990902,913236,77665.6,77665.6,0.0783787,286.24,0.0189126
1567987200000000000,990108,913236,76871.8,76871.8,0.0776398,-793.835,0.0196986
1568073600000000000,989095,913236,75858.7,75858.7,0.0766951,-1013.09,0.0207017
1568160000000000000,990388,913236,77151.6,77151.6,0.0779005,1292.97,0.0194215
1568246400000000000,990388,913236,77151.6,77151.6,0.0779005,0,0.0194215
1568332800000000000,992096,913236,78859.9,78859.9,0.0794882,1708.24,0.0177302
1568419200000000000,993713,765876,227836,227836,0.229278,1616.82,0.0161294
1568505600000000000,993895,765876,228018,228018,0.229419,181.855,0.0159493
1568592000000000000,994929,765876,229053,229053,0.23022,1034.85,0.0149247
1568678400000000000,996986,765876,231110,231110,0.231808,2056.66,0.0128884
1568764800000000000,993915,765876,228038,228038,0.229434,-3071.37,0.0159294
1568851200000000000,993442,765876,227566,227566,0.229068,-472.404,0.0163971
1568937600000000000,996509,701568,294941,294941,0.295975,3067.03,0.0133604
1569024000000000000,993089,701568,291521,291521,0.29355,-3420.38,0.0167469
1569110400000000000,992659,701568,291091,291091,0.293244,-429.56,0.0171722
1569196800000000000,988643,701568,287075,287075,0.290373,-4016.56,0.021149
1569283200000000000,987948,701568,286380,286380,0.289874,-694.403,0.0218365
1569369600000000000,991020,701568,289452,289452,0.292075,3071.37,0.0187956
1569456000000000000,988743,701568,287175,287175,0.290444,-2277.08,0.0210501
1569542400000000000,986118,701568,284550,284550,0.288556,-2624.63,0.0236487
1569628800000000000,986050,701568,284482,284482,0.288506,-68.5094,0.0237166
1569715200000000000,988770,701568,287202,287202,0.290464,2720.23,0.0210233
1569801600000000000,987320,701568,285752,285752,0.289422,-1449.44,0.0224584
1569888000000000000,988762,775062,213700,213700,0.216129,1441.59,0.0210311
1569974400000000000,987804,775062,212742,212742,0.215369,-957.575,0.0219792
1570060800000000000,986440,775062,211378,211378,0.214283,-1364.53,0.0233302
1570147200000000000,987261,775062,212199,212199,0.214937,820.867,0.0225174
1570233600000000000,987587,775062,212525,212525,0.215196,326.525,0.0221941
1570320000000000000,986346,775062,211284,211284,0.214209,-1241.19,0.023423
1570406400000000000,984193,775062,209131,209131,0.21249,-2152.93,0.0255546
1570492800000000000,985188,775062,210126,210126,0.213285,994.804,0.0245697
1570579200000000000,988161,775062,213099,213099,0.215652,2973.34,0.0216258
1570665600000000000,988253,775062,213191,213191,0.215725,92.1956,0.0215345
1570752000000000000,984488,775062,209426,209426,0.212725,-3765.74,0.025263
1570838400000000000,987549,775062,212486,212486,0.215166,3060.78,0.0222325
1570924800000000000,988328,919759,68569.1,68569.1,0.0693789,779.265,0.0214609
1571011200000000000,986625,919759,66866,66866,0.0677725,-1703.05,0.0231471
1571097600000000000,985672,919759,65912.9,65912.9,0.0668711,-953.081,0.0240908
1571184000000000000,985139,919759,65380.3,65380.3,0.0663666,-532.632,0.0246181
1571270400000000000,985139,919759,65380.3,65380.3,0.0663666,0,0.0246181
1571356800000000000,984149,919759,64390.2,64390.2,0.0654273,-990.053,0.0255984
1571443200000000000,983772,919759,64013.7,64013.7,0.0650696,-376.594,0.0259712
1571529600000000000,984380,919759,64620.9,64620.9,0.0656463,607.273,0.02537
1571616000000000000,984148,919759,64389.1,64389.1,0.0654263,-231.793,0.0255995
1571702400000000000,983001,919759,63242.7,63242.7,0.0643363,-1146.48,0.0267346
1571788800000000000,981425,919759,61666.6,61666.6,0.0628338,-1576.01,0.028295
1571875200000000000,983190,919759,63431.8,63431.8,0.0645162,1765.11,0.0265474
1571961600000000000,983421,983421,0,0,0,230.314,0.0263193
1572048000000000000,983421,983421,0,0,0,0,0.0263193
1572134400000000000,983421,983421,0,0,0,0,0.0263193
1572220800000000000,983328,918773,64555.4,64555.4,0.0656499,-92.4888,0.0264109
1572307200000000000,980452,918773,61679.2,61679.2,0.0629089,-2876.22,0.0292586
1572393600000000000,980168,918773,61394.8,61394.8,0.0626371,-284.353,0.0295402
1572480000000000000,980574,918773,61801.4,61801.4,0.0630257,406.568,0.0291376
1572566400000000000,981219,918773,62445.7,62445.7,0.063641,644.333,0.0284997
1572652800000000000,983380,918773,64607,64607,0.0656989,2161.27,0.0263598
1572739200000000000,982622,918773,63849.5,63849.5,0.0649787,-757.515,0.0271098
1572825600000000000,981337,918773,62564.1,62564.1,0.0637539,-1285.42,0.0283825
1572912000000000000,981153,918773,62379.6,62379.6,0.0635779,-184.411,0.0285651
1572998400000000000,980225,918773,61452.5,61452.5,0.0626922,-927.198,0.0294831
1573084800000000000,979431,918773,60658,60658,0.0619319,-794.403,0.0302697
1573171200000000000,978183,918773,59409.6,59409.6,0.0607347,-1248.4,0.0315057
1573257600000000000,976323,918773,57549.9,57549.9,0.0589455,-1859.77,0.033347
1573344000000000000,976106,918773,57333,57333,0.0587364,-216.894,0.0335618
1573430400000000000,975827,918773,57054,57054,0.0584673,-279.028,0.0338381
1573516800000000000,975930,975930,0,0,0,102.685,0.0337364
1573603200000000000,975930,975930,0,0,0,0,0.0337364
1573689600000000000,975930,975930,0,0,0,0,0.0337364
1573776000000000000,975930,975930,0,0,0,0,0.0337364
1573862400000000000,975930,975930,0,0,0,0,0.0337364
1573948800000000000,975930,975930,0,0,0,0,0.0337364
1574035200000000000,975930,975930,0,0,0,0,0.0337364
1574121600000000000,975930,975930,0,0,0,0,0.0337364
1574208000000000000,975930,975930,0,0,0,0,0.0337364
1574294400000000000,975930,975930,0,0,0,0,0.0337364
1574380800000000000,975930,975930,0,0,0,0,0.0337364
1574467200000000000,975930,975930,0,0,0,0,0.0337364
1574553600000000000,975930,975930,0,0,0,0,0.0337364
1574640000000000000,976403,916740,59663.6,59663.6,0.0611055,473.764,0.0332673
1574726400000000000,976137,839046,137091,137091,0.140442,-266.19,0.0335309
1574812800000000000,975813,839046,136767,136767,0.140157,-324.222,0.0338519
1574899200000000000,975296,839046,136250,136250,0.139701,-516.751,0.0343635
1574985600000000000,974988,768529,206459,206459,0.211756,-308.451,0.0346689
1575072000000000000,976247,768529,207718,207718,0.212772,1258.89,0.0334225
1575158400000000000,974843,768529,206314,206314,0.211638,-1404.03,0.0348126
1575244800000000000,977300,842864,134436,134436,0.137559,2457.73,0.0323792
1575331200000000000,977400,842864,134536,134536,0.137646,99.3451,0.0322809
1575417600000000000,978571,842864,135707,135707,0.138679,1171.23,0.0311212
1575504000000000000,978364,842864,135500,135500,0.138497,-206.43,0.0313256
1575590400000000000,977260,842864,134396,134396,0.137523,-1104.36,0.032419
1575676800000000000,981324,842864,138459,138459,0.141095,4063.41,0.0283959
1575763200000000000,980733,842864,137869,137869,0.140577,-590.478,0.0289805
1575849600000000000,976683,842864,133819,133819,0.137014,-4049.53,0.0329899
1575936000000000000,976839,842864,133975,133975,0.137151,155.573,0.0328359
1576022400000000000,974489,842864,131625,131625,0.135071,-2349.9,0.0351625
1576108800000000000,973988,842864,131123,131123,0.134625,-501.624,0.0356592
1576195200000000000,974664,842864,131800,131800,0.135226,676.63,0.0349892
1576281600000000000,974088,842864,131224,131224,0.134715,-576.194,0.0355597
1576368000000000000,972486,842864,129622,129622,0.133289,-1602.19,0.037146
1576454400000000000,973526,842864,130662,130662,0.134215,1040.14,0.0361162
1576540800000000000,971440,842864,128576,128576,0.132356,-2085.63,0.0381812
1576627200000000000,972210,842864,129346,129346,0.133043,769.493,0.0374193
1576713600000000000,966773,842864,123909,123909,0.128167,-5437.06,0.0428025
1576800000000000000,966591,842864,123727,123727,0.128004,-181.288,0.042982
1576886400000000000,965668,842864,122804,122804,0.12717,-923.42,0.0438963
1576972800000000000,965271,842864,122407,122407,0.126811,-396.902,0.0442892
1577059200000000000,965336,842864,122472,122472,0.12687,64.7339,0.0442251
1577145600000000000,962942,907227,55714.3,55714.3,0.0578585,-2394.24,0.0465957
1577232000000000000,963986,907227,56758.8,56758.8,0.0588793,1044.5,0.0455615
1577318400000000000,964648,964648,0,0,0,661.645,0.0449064
1577404800000000000,964648,964648,0,0,0,0,0.0449064
1577491200000000000,964154,908818,55335.4,55335.4,0.0573927,-493.951,0.0453955
1577577600000000000,963938,908818,55119.3,55119.3,0.0571814,-216.1,0.0456095
1577664000000000000,963549,844905,118643,118643,0.123132,-389.117,0.0459947
1577750400000000000,963114,899258,63855.9,63855.9,0.0663015,-434.75,0.0464252
1577836800000000000,961506,899258,62247.6,62247.6,0.0647398,-1608.25,0.0480175
1577923200000000000,960732,899258,61474,61474,0.0639866,-773.651,0.0487835
1578009600000000000,961971,899258,62713.1,62713.1,0.0651923,1239.08,0.0475567
1578096000000000000,960760,899258,61501.9,61501.9,0.0640138,-1211.17,0.0487558
1578182400000000000,959599,899258,60341.4,60341.4,0.0628818,-1160.53,0.0499049
1578268800000000000,959944,899258,60685.8,60685.8,0.063218,344.4,0.0495639
1578355200000000000,959240,899258,59982.4,59982.4,0.0625311,-703.378,0.0502603
1578441600000000000,960422,834934,125488,125488,0.130659,1181.8,0.0490902
1578528000000000000,961214,894476,66738.3,66738.3,0.0694313,792.342,0.0483057
1578614400000000000,959219,894476,64743.1,64743.1,0.0674957,-1995.21,0.0502811
1578700800000000000,960485,894476,66009,66009,0.0687247,1265.89,0.0490278
1578787200000000000,959569,779674,179895,179895,0.187475,-916.126,0.0499349
1578873600000000000,959576,779674,179902,179902,0.18748,6.56888,0.0499283
1578960000000000000,958599,779674,178926,178926,0.186653,-976.158,0.0508948
1579046400000000000,960775,779674,181102,181102,0.188495,2176,0.0487404
1579132800000000000,958936,779674,179262,179262,0.186938,-1839.76,0.0505619
1579219200000000000,960870,779674,181196,181196,0.188575,1934.58,0.0486465
1579305600000000000,961124,779674,181450,181450,0.18879,254.098,0.0483949
1579392000000000000,957075,779674,177401,177401,0.185358,-4049.41,0.0524042
1579478400000000000,957464,779674,177790,177790,0.185688,388.93,0.0520192
1579564800000000000,958061,779674,178387,178387,0.186196,597.356,0.0514277
1579651200000000000,955061,779674,175387,175387,0.183639,-3000.53,0.0543985
1579737600000000000,957237,779674,177564,177564,0.185496,2176.77,0.0522433
1579824000000000000,955586,686677,268909,268909,0.281407,-1651.2,0.0538782
1579910400000000000,951897,686677,265220,265220,0.278622,-3689.42,0.057531
1579996800000000000,952408,686677,265731,265731,0.27901,511.582,0.0570245
1580083200000000000,953485,686677,266808,266808,0.279824,1076.88,0.0559583
1580169600000000000,954536,686677,267859,267859,0.280617,1050.83,0.0549179
1580256000000000000,955972,686677,269295,269295,0.281698,1436.2,0.0534959
1580342400000000000,955189,798576,156613,156613,0.16396,-783.381,0.0542715
1580428800000000000,951133,798576,152557,152557,0.160395,-4055.53,0.0582869
1580515200000000000,951293,798576,152717,152717,0.160536,159.716,0.0581288
1580601600000000000,948608,798576,150032,150032,0.15816,-2685.17,0.0607873
1580688000000000000,945972,798576,147395,147395,0.155814,-2636.45,0.0633977
1580774400000000000,943871,853978,89892.5,89892.5,0.0952382,-2100.51,0.0654774
1580860800000000000,943150,853978,89171.6,89171.6,0.0945466,-720.955,0.0661912
1580947200000000000,942973,712842,230131,230131,0.244048,-176.74,0.0663662
1581033600000000000,943351,712842,230508,230508,0.24435,377.234,0.0659927
1581120000000000000,943811,712842,230968,230968,0.244719,460.329,0.0655369
1581206400000000000,945363,556064,389299,389299,0.411799,1552.02,0.0640003
1581292800000000000,945463,556064,389399,389399,0.411861,99.6249,0.0639016
1581379200000000000,947054,556064,390990,390990,0.412849,1591.1,0.0623263
1581465600000000000,941125,556064,385061,385061,0.40915,-5928.95,0.0681965
1581552000000000000,938694,714536,224157,224157,0.238797,-2431.18,0.0706036
1581638400000000000,936413,800315,136098,136098,0.14534,-2280.25,0.0728613
1581724800000000000,936413,800315,136098,136098,0.14534,0,0.0728613
1581811200000000000,935887,676406,259481,259481,0.277256,-526.494,0.0733826
1581897600000000000,938794,811829,126965,126965,0.135243,2906.81,0.0705045
1581984000000000000,938794,811829,126965,126965,0.135243,0,0.0705045
1582070400000000000,938743,811829,126914,126914,0.135196,-50.6294,0.0705547
1582156800000000000,941266,811829,129437,129437,0.137514,2522.87,0.0680568
1582243200000000000,946897,811829,135069,135069,0.142643,5631.53,0.062481
1582329600000000000,948265,811829,136436,136436,0.143879,1367.17,0.0611274
1582416000000000000,949767,811829,137938,137938,0.145234,1502.47,0.0596398
1582502400000000000,952871,811829,141043,141043,0.148019,3104.34,0.0565662
1582588800000000000,956856,811829,145027,145027,0.151566,3984.34,0.0526214
1582675200000000000,957848,811829,146019,146019,0.152445,992.152,0.051639
1582761600000000000,953790,811829,141961,141961,0.148839,-4058.29,0.0556571
1582848000000000000,956363,811829,144534,144534,0.151129,2573.34,0.0531093
1582934400000000000,952208,811829,140380,140380,0.147425,-4154.52,0.0572226
1583020800000000000,947660,811829,135831,135831,0.143333,-4548.47,0.0617261
1583107200000000000,947660,811829,135831,135831,0.143333,0,0.0617261
1583193600000000000,946255,811829,134427,134427,0.142062,-1404.64,0.0631168
1583280000000000000,944709,811829,132880,132880,0.140657,-1546.63,0.0646481
1583366400000000000,945600,811829,133771,133771,0.141467,891.106,0.0637658
1583452800000000000,944563,811829,132734,132734,0.140524,-1036.9,0.0647925
1583539200000000000,944390,811829,132562,132562,0.140367,-172.497,0.0649633
1583625600000000000,943045,811829,131216,131216,0.139141,-1345.28,0.0662952
1583712000000000000,937069,811829,125241,125241,0.133651,-5975.75,0.0722118
1583798400000000000,937152,811829,125323,125323,0.133727,82.3306,0.0721303
1583884800000000000,937152,811829,125323,125323,0.133727,0,0.0721303
1583971200000000000,940527,811829,128698,128698,0.136836,3375.46,0.0687882
1584057600000000000,942647,811829,130818,130818,0.138777,2119.44,0.0666898
1584144000000000000,943001,811829,131172,131172,0.139101,354.237,0.066339
1584230400000000000,946676,811829,134848,134848,0.142443,3675.71,0.0626997
1584316800000000000,943700,811829,131871,131871,0.139738,-2976.54,0.0656468
1584403200000000000,942145,811829,130316,130316,0.138318,-1555.22,0.0671866
1584489600000000000,944574,811829,132745,132745,0.140534,2429.13,0.0647815
1584576000000000000,944038,632438,311601,311601,0.330072,-535.647,0.0653119
1584662400000000000,945706,632438,313269,313269,0.331254,1668.1,0.0636603
1584748800000000000,951624,632438,319186,319186,0.335412,5917.38,0.0578015
1584835200000000000,953174,632438,320737,320737,0.336493,1550.53,0.0562664
1584921600000000000,947574,632438,315136,315136,0.332572,-5600.67,0.0618116
1585008000000000000,948630,578273,370357,370357,0.390413,1056.26,0.0607658
1585094400000000000,945655,578273,367382,367382,0.388495,-2975.19,0.0637115
1585180800000000000,942922,578273,364649,364649,0.386723,-2733,0.0664174
1585267200000000000,946167,578273,367894,367894,0.388826,3245.05,0.0632045
1585353600000000000,935563,578273,357290,357290,0.381899,-10604.1,0.0737036
1585440000000000000,935132,538562,396570,396570,0.424079,-430.157,0.0741295
1585526400000000000,932636,538562,394073,394073,0.422537,-2496.8,0.0766015
1585612800000000000,938518,538562,399955,399955,0.426156,5882.15,0.0707777
1585699200000000000,936383,671678,264705,264705,0.282689,-2135.03,0.0728915
1585785600000000000,935206,671678,263528,263528,0.281786,-1177.09,0.074057
1585872000000000000,936585,671678,264907,264907,0.282843,1379.06,0.0726916
1585958400000000000,938571,671678,266892,266892,0.284361,1985.87,0.0707254
1586044800000000000,943960,671678,272282,272282,0.288447,5389.6,0.0653892
1586131200000000000,949395,720866,228529,228529,0.24071,5435.17,0.0600078
1586217600000000000,950530,720866,229664,229664,0.241617,1134.99,0.0588841
1586304000000000000,949446,720866,228580,228580,0.240751,-1084.25,0.0599576
1586390400000000000,949848,720866,228982,228982,0.241072,402.274,0.0595593
1586476800000000000,949588,720866,228722,228722,0.240865,-260.232,0.0598169
1586563200000000000,949921,720866,229055,229055,0.24113,332.704,0.0594875
1586649600000000000,951197,720866,230331,230331,0.242148,1275.77,0.0582244
1586736000000000000,953634,720866,232768,232768,0.244085,2437.73,0.0558108
1586822400000000000,952787,667684,285103,285103,0.299231,-847.023,0.0566495
